route,country,family,key,baseline_CO2e_kg,param_value,eps,delta_kg_at_eps,abs_delta_kg,elasticity,label,note
BF-BOF,TUR,params,params.process_gas_coke,3345.5154013279894,0.085,0.05,-0.007651220977095363,0.007651220977095363,-4.574016293010183e-05,params :: params.process_gas_coke,
BF-BOF,TUR,p_efs,Burnt Lime Production,3345.5154013279894,1.159317011,0.05,0.002701612054352154,0.002701612054352154,1.615064783907292e-05,p_efs :: Burnt Lime Production,
BF-BOF,TUR,p_efs,Pelletizing,3345.5154013279894,0.08915412303,0.05,0.000716335367769716,0.000716335367769716,4.282361799831317e-06,p_efs :: Pelletizing,
BF-BOF,TUR,p_efs,Iron Ore from Market,3345.5154013279894,0.00889,0.05,0.0006646424194514111,0.0006646424194514111,3.973333491082324e-06,p_efs :: Iron Ore from Market,
BF-BOF,TUR,p_efs,Scrap Purchase,3345.5154013279894,0.00958,0.05,4.7900000026857015e-05,4.7900000026857015e-05,2.8635348686688625e-07,p_efs :: Scrap Purchase,
BF-BOF,TUR,p_efs,Limestone from Market,3345.5154013279894,0.002744187323,0.05,4.37624573805806e-05,4.37624573805806e-05,2.6161862751078213e-07,p_efs :: Limestone from Market,
BF-BOF,TUR,p_efs,Dolomite Production,3345.5154013279894,0.08943387259,0.05,2.2358467958838446e-05,2.2358467958838446e-05,1.336623227019869e-07,p_efs :: Dolomite Production,
BF-BOF,TUR,e_efs,RLF,3345.5154013279894,23.58045034,0.05,0.0,0.0,0.0,e_efs :: RLF,
BF-BOF,TUR,e_efs,Wood,3345.5154013279894,9.823188667,0.05,0.0,0.0,0.0,e_efs :: Wood,
BF-BOF,TUR,e_efs,Charcoal,3345.5154013279894,20.43228169,0.05,0.0,0.0,0.0,e_efs :: Charcoal,
BF-BOF,TUR,e_efs,FLF,3345.5154013279894,94.11850817,0.05,0.0,0.0,0.0,e_efs :: FLF,
BF-BOF,TUR,params,params.iron_content_pig_iron,3345.5154013279894,0.615,0.05,0.0,0.0,0.0,params :: params.iron_content_pig_iron,
BF-BOF,TUR,p_efs,Coke Production,3345.5154013279894,0.8677011976,0.05,0.0,0.0,0.0,p_efs :: Coke Production,
BF-BOF,TUR,params,params.feo3_sinter,3345.5154013279894,0.8,0.05,0.0,0.0,0.0,params :: params.feo3_sinter,
BF-BOF,TUR,params,params.feo3_pellet,3345.5154013279894,0.9,0.05,0.0,0.0,0.0,params :: params.feo3_pellet,
BF-BOF,TUR,params,params.blend.sinter,3345.5154013279894,0.8,0.05,0.0,0.0,0.0,params :: params.blend.sinter,
BF-BOF,TUR,params,params.feo3_lump,3345.5154013279894,0.879,0.05,0.0,0.0,0.0,params :: params.feo3_lump,
BF-BOF,TUR,params,params.blend.lump,3345.5154013279894,0.1,0.05,0.0,0.0,0.0,params :: params.blend.lump,
BF-BOF,TUR,params,params.blend.pellet,3345.5154013279894,0.1,0.05,0.0,0.0,0.0,params :: params.blend.pellet,
